,material_id,formation_energy_per_atom,ealstic_vector,pretty_formula,cif
277,NiCr50_4,-64.5671492658878, 119.174568896367,NiCr50,"# generated using pymatgen
 data_CrNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrNi
_chemical_formula_sum   'Cr8 Ni8'
_cell_volume   174.45683200
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.99934350  0.99897279  0.00147639  1
  Cr  Cr1  1  0.25150485  0.25138492  0.25585736  1
  Ni  Ni2  1  0.99771571  0.99808728  0.49819457  1
  Cr  Cr3  1  0.25138904  0.25145706  0.74501130  1
  Cr  Cr4  1  0.99902855  0.50168479  0.00144193  1
  Ni  Ni5  1  0.25186572  0.74816702  0.25567576  1
  Ni  Ni6  1  0.99806958  0.50142622  0.49863358  1
  Cr  Cr7  1  0.25107099  0.74874467  0.74498318  1
  Cr  Cr8  1  0.50117503  0.99844791  0.00148766  1
  Cr  Cr9  1  0.74862248  0.25149451  0.25374207  1
  Ni  Ni10  1  0.50185224  0.99847661  0.49858178  1
  Ni  Ni11  1  0.74828205  0.25155446  0.74523039  1
  Ni  Ni12  1  0.50112942  0.50154698  0.00145078  1
  Ni  Ni13  1  0.74862835  0.74845465  0.25396777  1
  Ni  Ni14  1  0.50200601  0.50167618  0.49855028  1
  Cr  Cr15  1  0.74831647  0.74842397  0.74571520  1
" 
278,NiCr10_6,-70.3334722215296, 168.756022245257,NiCr10,"# generated using pymatgen
 data_CrNi15
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrNi15
_chemical_formula_sum   'Cr1 Ni15'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.99856945  0.99856945  0.99869547  1
  Cr  Cr1  1  0.25000000  0.25000000  0.25000000  1
  Ni  Ni2  1  0.99856945  0.99856945  0.50130453  1
  Ni  Ni3  1  0.25000000  0.25000000  0.75000000  1
  Ni  Ni4  1  0.99856945  0.50143055  0.99869547  1
  Ni  Ni5  1  0.25000000  0.75000000  0.25000000  1
  Ni  Ni6  1  0.99856945  0.50143055  0.50130453  1
  Ni  Ni7  1  0.25000000  0.75000000  0.75000000  1
  Ni  Ni8  1  0.50143055  0.99856945  0.99869547  1
  Ni  Ni9  1  0.75000000  0.25000000  0.25000000  1
  Ni  Ni10  1  0.50143055  0.99856945  0.50130453  1
  Ni  Ni11  1  0.75000000  0.25000000  0.75000000  1
  Ni  Ni12  1  0.50143055  0.50143055  0.99869547  1
  Ni  Ni13  1  0.75000000  0.75000000  0.25000000  1
  Ni  Ni14  1  0.50143055  0.50143055  0.50130453  1
  Ni  Ni15  1  0.75000000  0.75000000  0.75000000  1
" 
279,NiFe30_13,-71.9229525374706, 217.071177904481,NiFe30,"# generated using pymatgen
 data_FeNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeNi3
_chemical_formula_sum   'Fe4 Ni12'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00001214  0.99953501  0.00000000  1
  Ni  Ni1  1  0.25049958  0.25000000  0.25000000  1
  Fe  Fe2  1  0.00149653  0.00167809  0.50000000  1
  Ni  Ni3  1  0.25049958  0.25000000  0.75000000  1
  Fe  Fe4  1  0.00149653  0.49832191  0.00000000  1
  Ni  Ni5  1  0.24974473  0.75000000  0.25000000  1
  Ni  Ni6  1  0.00001214  0.50046499  0.50000000  1
  Ni  Ni7  1  0.24974473  0.75000000  0.75000000  1
  Ni  Ni8  1  0.49956235  0.00022619  0.00000000  1
  Ni  Ni9  1  0.74999976  0.25000000  0.25000000  1
  Ni  Ni10  1  0.50018154  0.00029271  0.50000000  1
  Ni  Ni11  1  0.74999976  0.25000000  0.75000000  1
  Ni  Ni12  1  0.50018154  0.49970729  0.00000000  1
  Fe  Fe13  1  0.74850337  0.75000000  0.25000000  1
  Ni  Ni14  1  0.49956235  0.49977381  0.50000000  1
  Fe  Fe15  1  0.74850337  0.75000000  0.75000000  1
" 
280,NiFe70_1,-69.9192561001427, 198.564818658949,NiFe70,"# generated using pymatgen
 data_Fe11Ni5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe11Ni5
_chemical_formula_sum   'Fe11 Ni5'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.99914244  0.00085756  0.99922794  1
  Fe  Fe1  1  0.24981951  0.24987693  0.24860121  1
  Ni  Ni2  1  0.00028109  0.99971891  0.50026065  1
  Fe  Fe3  1  0.24982863  0.24988260  0.75145453  1
  Ni  Ni4  1  0.99979478  0.50013354  0.99965098  1
  Fe  Fe5  1  0.24988221  0.75011779  0.24861927  1
  Fe  Fe6  1  0.99927118  0.49905364  0.50074961  1
  Fe  Fe7  1  0.24989869  0.75010131  0.75135041  1
  Ni  Ni8  1  0.49986646  0.00020522  0.99965098  1
  Fe  Fe9  1  0.75018704  0.24981296  0.24856388  1
  Fe  Fe10  1  0.50094636  0.00072882  0.50074961  1
  Ni  Ni11  1  0.75002971  0.24997029  0.75064588  1
  Ni  Ni12  1  0.50015450  0.49984550  0.99971841  1
  Fe  Fe13  1  0.75012307  0.75018049  0.24860121  1
  Fe  Fe14  1  0.50065693  0.49934307  0.50070091  1
  Fe  Fe15  1  0.75011740  0.75017137  0.75145453  1
" 
281,FeCr70_3,-62.3188817532821, 204.435340090689,FeCr70,"# generated using pymatgen
 data_Cr11Fe5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr11Fe5
_chemical_formula_sum   'Cr11 Fe5'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00475265  0.00000000  0.00000000  1
  Cr  Cr1  1  0.24813035  0.24753444  0.24925816  1
  Fe  Fe2  1  0.00008559  0.00000000  0.50000000  1
  Fe  Fe3  1  0.24997573  0.25029786  0.75161266  1
  Fe  Fe4  1  0.99972174  0.50000000  0.00000000  1
  Fe  Fe5  1  0.24997573  0.74970214  0.24838734  1
  Cr  Cr6  1  0.00381512  0.50000000  0.50000000  1
  Cr  Cr7  1  0.24813035  0.75246556  0.75074184  1
  Fe  Fe8  1  0.50086474  0.00000000  0.00000000  1
  Cr  Cr9  1  0.75077803  0.24893241  0.24974638  1
  Cr  Cr10  1  0.49497688  0.00000000  0.50000000  1
  Cr  Cr11  1  0.75213962  0.24844036  0.75020110  1
  Cr  Cr12  1  0.49591932  0.50000000  0.00000000  1
  Cr  Cr13  1  0.75213962  0.75155964  0.24979890  1
  Cr  Cr14  1  0.49781650  0.50000000  0.50000000  1
  Cr  Cr15  1  0.75077803  0.75106759  0.75025362  1
" 
282,NiFe50_6,-71.3846769340672, 225.818759986109,NiFe50,"# generated using pymatgen
 data_FeNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeNi
_chemical_formula_sum   'Fe8 Ni8'
_cell_volume   174.45683200
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00000921  0.99969446  0.99941027  1
  Fe  Fe1  1  0.24869108  0.25003183  0.24999333  1
  Ni  Ni2  1  0.99998783  0.00046659  0.50070473  1
  Ni  Ni3  1  0.25043855  0.24996986  0.75005234  1
  Ni  Ni4  1  0.99999090  0.50041227  0.99923208  1
  Fe  Fe5  1  0.24801194  0.74992508  0.25015337  1
  Fe  Fe6  1  0.99993751  0.50184481  0.50136711  1
  Ni  Ni7  1  0.24965655  0.74996844  0.74993493  1
  Fe  Fe8  1  0.50007753  0.99865141  0.99875827  1
  Fe  Fe9  1  0.75148829  0.25008119  0.25000140  1
  Fe  Fe10  1  0.50004306  0.99812881  0.50130495  1
  Fe  Fe11  1  0.75173165  0.25006572  0.74996180  1
  Fe  Fe12  1  0.50008341  0.50134234  0.99875064  1
  Ni  Ni13  1  0.74948903  0.75005900  0.25004146  1
  Ni  Ni14  1  0.50000546  0.49935176  0.50038449  1
  Ni  Ni15  1  0.75035800  0.75000645  0.74994883  1
" 
283,NiCr30_2,-67.8767401021636, 137.724551596334,NiCr30,"# generated using pymatgen
 data_CrNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrNi3
_chemical_formula_sum   'Cr4 Ni12'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.99827250  0.99831824  0.00157495  1
  Ni  Ni1  1  0.25152130  0.24847870  0.25435501  1
  Ni  Ni2  1  0.99851441  0.99857067  0.49861516  1
  Cr  Cr3  1  0.25138440  0.24861560  0.74521216  1
  Cr  Cr4  1  0.99899883  0.50100117  0.00160660  1
  Ni  Ni5  1  0.25162527  0.75158822  0.25455227  1
  Ni  Ni6  1  0.99832043  0.50167957  0.49822735  1
  Ni  Ni7  1  0.25142209  0.75148160  0.74589815  1
  Ni  Ni8  1  0.50115024  0.99884976  0.00129897  1
  Ni  Ni9  1  0.74841178  0.24837473  0.25455227  1
  Ni  Ni10  1  0.50161818  0.99838182  0.49854743  1
  Ni  Ni11  1  0.74851840  0.24857791  0.74589815  1
  Cr  Cr12  1  0.50168176  0.50172750  0.00157495  1
  Ni  Ni13  1  0.74860704  0.75139296  0.25350568  1
  Ni  Ni14  1  0.50142933  0.50148559  0.49861516  1
  Ni  Ni15  1  0.74852404  0.75147596  0.74596578  1
" 
284,NiCr80_0,-61.4379766250156, 147.841373147195,NiCr80,"# generated using pymatgen
 data_Cr3Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr3Ni
_chemical_formula_sum   'Cr12 Ni4'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00161226  0.00157122  0.99856320  1
  Cr  Cr1  1  0.24864778  0.25158795  0.24862914  1
  Cr  Cr2  1  0.00164536  0.00146701  0.50169745  1
  Ni  Ni3  1  0.24819849  0.25148481  0.75144128  1
  Ni  Ni4  1  0.00164494  0.49835799  0.99834853  1
  Cr  Cr5  1  0.24866766  0.74869450  0.24852060  1
  Cr  Cr6  1  0.00141259  0.49870277  0.50125638  1
  Ni  Ni7  1  0.24804873  0.74820497  0.75183559  1
  Cr  Cr8  1  0.49872918  0.00128291  0.99851818  1
  Ni  Ni9  1  0.75188561  0.25200872  0.24823295  1
  Cr  Cr10  1  0.49877303  0.00113635  0.50122894  1
  Cr  Cr11  1  0.75128243  0.25129986  0.75122834  1
  Cr  Cr12  1  0.49841336  0.49838601  0.99854597  1
  Cr  Cr13  1  0.75142165  0.74877584  0.24854986  1
  Cr  Cr14  1  0.49839734  0.49848356  0.50171553  1
  Cr  Cr15  1  0.75121959  0.74855555  0.75168805  1
" 
285,NiCr60_7,-63.6674369396083, 123.124109169827,NiCr60,"# generated using pymatgen
 data_Cr9Ni7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr9Ni7
_chemical_formula_sum   'Cr9 Ni7'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.99558197  0.99857999  0.99818206  1
  Cr  Cr1  1  0.25000000  0.25000000  0.25000000  1
  Cr  Cr2  1  0.99703074  0.99901103  0.50132719  1
  Cr  Cr3  1  0.25000000  0.25000000  0.75000000  1
  Cr  Cr4  1  0.99422543  0.50186001  0.99821179  1
  Cr  Cr5  1  0.25000000  0.75000000  0.25000000  1
  Cr  Cr6  1  0.99469491  0.50198009  0.50179386  1
  Ni  Ni7  1  0.25000000  0.75000000  0.75000000  1
  Cr  Cr8  1  0.50530509  0.99801991  0.99820614  1
  Ni  Ni9  1  0.75000000  0.25000000  0.25000000  1
  Cr  Cr10  1  0.50577457  0.99813999  0.50178821  1
  Ni  Ni11  1  0.75000000  0.25000000  0.75000000  1
  Cr  Cr12  1  0.50296926  0.50098897  0.99867281  1
  Ni  Ni13  1  0.75000000  0.75000000  0.25000000  1
  Ni  Ni14  1  0.50441803  0.50142001  0.50181794  1
  Ni  Ni15  1  0.75000000  0.75000000  0.75000000  1
" 
286,FeCr80_9,-61.7941364470912, 206.570668068394,FeCr80,"# generated using pymatgen
 data_Cr3Fe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr3Fe
_chemical_formula_sum   'Cr12 Fe4'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00126495  0.00099880  0.99980225  1
  Fe  Fe1  1  0.25029353  0.24989921  0.24809620  1
  Cr  Cr2  1  0.00091836  0.00097836  0.50004527  1
  Cr  Cr3  1  0.25486148  0.25167655  0.75089883  1
  Cr  Cr4  1  0.00127160  0.49869230  0.00017053  1
  Cr  Cr5  1  0.25451655  0.74789453  0.24937725  1
  Cr  Cr6  1  0.00233295  0.49815855  0.49970777  1
  Cr  Cr7  1  0.25508981  0.74855376  0.75078951  1
  Fe  Fe8  1  0.49945335  0.00122783  0.00159571  1
  Cr  Cr9  1  0.74433521  0.25159945  0.24966586  1
  Cr  Cr10  1  0.49769285  0.00247515  0.49907886  1
  Cr  Cr11  1  0.74570771  0.25170093  0.75049865  1
  Fe  Fe12  1  0.49939668  0.49845322  0.00183179  1
  Cr  Cr13  1  0.74749694  0.74919773  0.24971389  1
  Fe  Fe14  1  0.49953566  0.49985035  0.49834518  1
  Cr  Cr15  1  0.74583235  0.74864328  0.75038244  1
" 
287,NiCr50_8,-64.5412938667357, 123.462662260215,NiCr50,"# generated using pymatgen
 data_CrNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrNi
_chemical_formula_sum   'Cr8 Ni8'
_cell_volume   174.45683200
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  1.00000000  0.00440234  0.00000000  1
  Ni  Ni1  1  0.24646437  0.25327901  0.25000000  1
  Cr  Cr2  1  0.00000000  0.00440234  0.50000000  1
  Ni  Ni3  1  0.24723447  0.25331775  0.75000000  1
  Ni  Ni4  1  0.00000000  0.49789331  0.00000000  1
  Ni  Ni5  1  0.24601002  0.74673158  0.25000000  1
  Ni  Ni6  1  0.00000000  0.49789331  0.50000000  1
  Cr  Cr7  1  0.24780733  0.74743306  0.75000000  1
  Cr  Cr8  1  0.50000000  0.00140790  0.00000000  1
  Ni  Ni9  1  0.75276553  0.25331775  0.25000000  1
  Cr  Cr10  1  0.50000000  0.00140790  0.50000000  1
  Ni  Ni11  1  0.75353563  0.25327901  0.75000000  1
  Cr  Cr12  1  0.50000000  0.49553505  0.00000000  1
  Cr  Cr13  1  0.75219267  0.74743306  0.25000000  1
  Cr  Cr14  1  0.50000000  0.49553505  0.50000000  1
  Ni  Ni15  1  0.75398998  0.74673158  0.75000000  1
" 
288,Ni10Fe80Cr10_9,-226.249319051998, 155.425600885456,Ni10Fe80Cr10,"# generated using pymatgen
 data_Cr6Fe43Ni5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.46704761
_cell_length_b   7.46704761
_cell_length_c   10.56000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr6Fe43Ni5
_chemical_formula_sum   'Cr6 Fe43 Ni5'
_cell_volume   588.79180800
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.99903304  0.99681411  0.99947782  1
  Cr  Cr1  1  0.16562081  0.16668034  0.16530522  1
  Fe  Fe2  1  0.99863804  0.99820221  0.33197925  1
  Fe  Fe3  1  0.99692944  0.33337308  0.00043740  1
  Fe  Fe4  1  0.16472311  0.50149373  0.16607637  1
  Fe  Fe5  1  0.99821244  0.33482494  0.33368342  1
  Fe  Fe6  1  0.99979560  0.66571473  0.99936175  1
  Fe  Fe7  1  0.16531255  0.83261111  0.16567728  1
  Fe  Fe8  1  0.99958670  0.66599657  0.33403723  1
  Fe  Fe9  1  0.33434472  0.99984685  0.00011896  1
  Fe  Fe10  1  0.50227368  0.16493733  0.16600176  1
  Fe  Fe11  1  0.33506660  0.99758703  0.33338660  1
  Fe  Fe12  1  0.33203581  0.33518875  0.99904421  1
  Fe  Fe13  1  0.50062012  0.50203765  0.16536648  1
  Cr  Cr14  1  0.33713111  0.33537340  0.33288647  1
  Fe  Fe15  1  0.33316372  0.66594017  0.00054171  1
  Fe  Fe16  1  0.50119127  0.83456581  0.16600683  1
  Fe  Fe17  1  0.33314869  0.66905305  0.33294924  1
  Fe  Fe18  1  0.66919747  0.00045188  0.00116551  1
  Ni  Ni19  1  0.83459114  0.16624251  0.16791305  1
  Fe  Fe20  1  0.66639548  0.00103548  0.33298688  1
  Cr  Cr21  1  0.66403559  0.33310160  0.99993540  1
  Fe  Fe22  1  0.83416596  0.49956827  0.16857648  1
  Fe  Fe23  1  0.66958528  0.33383237  0.33257968  1
  Fe  Fe24  1  0.66986497  0.66711451  0.00075009  1
  Fe  Fe25  1  0.83411224  0.83442311  0.16648008  1
  Fe  Fe26  1  0.66575769  0.66650342  0.33362034  1
  Cr  Cr27  1  0.16579681  0.16490124  0.49980139  1
  Fe  Fe28  1  0.99778654  0.99804593  0.66769684  1
  Cr  Cr29  1  0.16355210  0.16682636  0.83450820  1
  Fe  Fe30  1  0.16477762  0.50107985  0.50047713  1
  Fe  Fe31  1  0.99679838  0.33483476  0.66560874  1
  Fe  Fe32  1  0.16863352  0.50096721  0.83293766  1
  Fe  Fe33  1  0.16562693  0.83033687  0.50027407  1
  Fe  Fe34  1  0.99946631  0.66580859  0.66593638  1
  Fe  Fe35  1  0.16814276  0.83170740  0.83388245  1
  Fe  Fe36  1  0.50294892  0.16733514  0.50200712  1
  Fe  Fe37  1  0.33426113  0.99901206  0.66689688  1
  Ni  Ni38  1  0.49754114  0.16718996  0.83314618  1
  Fe  Fe39  1  0.50120930  0.50097838  0.50202122  1
  Fe  Fe40  1  0.33444514  0.33437267  0.66745483  1
  Ni  Ni41  1  0.50062196  0.50103800  0.83251724  1
  Fe  Fe42  1  0.50101435  0.83302995  0.50053901  1
  Fe  Fe43  1  0.33350467  0.66595855  0.66657336  1
  Cr  Cr44  1  0.50386690  0.83233654  0.83459985  1
  Fe  Fe45  1  0.83167542  0.16814437  0.49869697  1
  Fe  Fe46  1  0.66710108  0.00162790  0.66658709  1
  Fe  Fe47  1  0.82916528  0.16498232  0.83426739  1
  Ni  Ni48  1  0.83161628  0.50122213  0.49900937  1
  Fe  Fe49  1  0.66613511  0.33392933  0.66782154  1
  Fe  Fe50  1  0.83228982  0.49952621  0.83139679  1
  Fe  Fe51  1  0.83345582  0.83350735  0.49982079  1
  Fe  Fe52  1  0.66845418  0.66574357  0.66576751  1
  Fe  Fe53  1  0.83557924  0.83304333  0.83340852  1
" 
